Age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
43,2.0,199191,10,4.0,0.0,1.0,4.0,0.0,0,0,50,38.0,0.0
27,2.0,189775,9,4.0,0.0,1.0,2.0,0.0,0,0,40,38.0,0.0
17,2.0,171080,7,4.0,7.0,3.0,4.0,1.0,0,0,12,38.0,0.0
45,2.0,117310,13,0.0,11.0,1.0,4.0,0.0,0,0,46,38.0,0.0
41,3.0,82049,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
41,4.0,126094,9,2.0,3.0,0.0,4.0,1.0,0,0,38,38.0,0.0
48,1.0,246392,12,5.0,0.0,1.0,2.0,0.0,0,0,40,38.0,0.0
26,2.0,292803,10,4.0,7.0,3.0,4.0,0.0,0,0,24,38.0,0.0
54,2.0,286989,1,2.0,4.0,0.0,4.0,1.0,0,0,60,38.0,0.0
22,2.0,190483,10,0.0,11.0,3.0,4.0,0.0,0,0,48,19.0,0.0
19,2.0,235849,9,4.0,13.0,3.0,4.0,1.0,0,0,35,38.0,0.0
47,2.0,359766,4,0.0,5.0,2.0,2.0,1.0,0,0,40,38.0,0.0
32,2.0,128016,9,3.0,7.0,4.0,4.0,0.0,0,0,20,38.0,0.0
46,2.0,360096,13,2.0,3.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
30,2.0,170154,13,4.0,12.0,1.0,4.0,0.0,0,0,40,38.0,1.0
35,2.0,337286,14,4.0,3.0,1.0,1.0,1.0,0,0,40,38.0,0.0
52,2.0,204322,11,2.0,12.0,0.0,4.0,1.0,5013,0,40,38.0,0.0
73,4.0,143833,8,2.0,4.0,0.0,4.0,1.0,0,0,18,38.0,0.0
17,2.0,365613,6,4.0,7.0,3.0,4.0,1.0,0,0,10,1.0,0.0
32,2.0,100135,13,5.0,9.0,4.0,4.0,0.0,0,0,32,38.0,0.0
43,1.0,180096,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
26,2.0,61270,9,4.0,6.0,4.0,3.0,0.0,0,0,40,3.0,0.0
41,0.0,564135,14,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
49,2.0,198759,12,2.0,11.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
52,5.0,303462,10,5.0,10.0,4.0,4.0,1.0,0,0,40,38.0,0.0
35,2.0,193106,9,5.0,0.0,4.0,4.0,0.0,0,0,32,38.0,0.0
57,2.0,250201,7,2.0,7.0,0.0,4.0,1.0,0,0,52,38.0,0.0
35,2.0,200426,11,3.0,9.0,4.0,4.0,0.0,0,0,44,38.0,0.0
33,2.0,222654,13,4.0,9.0,1.0,4.0,1.0,0,0,40,38.0,0.0
56,2.0,53366,4,0.0,13.0,4.0,4.0,1.0,0,0,40,38.0,0.0
42,2.0,132222,13,4.0,11.0,3.0,4.0,1.0,0,0,60,38.0,0.0
17,2.0,100828,10,4.0,0.0,3.0,4.0,1.0,0,0,20,38.0,0.0
49,2.0,31264,9,0.0,0.0,1.0,4.0,0.0,0,0,35,38.0,0.0
39,2.0,202027,15,2.0,9.0,0.0,4.0,1.0,0,0,45,38.0,1.0
34,4.0,168906,10,0.0,0.0,4.0,4.0,0.0,0,0,50,38.0,0.0
37,4.0,255454,10,4.0,9.0,1.0,2.0,1.0,0,0,40,38.0,0.0
22,2.0,245524,8,4.0,7.0,1.0,4.0,1.0,0,0,35,38.0,0.0
27,2.0,386040,11,2.0,2.0,0.0,4.0,1.0,0,0,40,25.0,0.0
21,2.0,35424,10,4.0,11.0,3.0,4.0,0.0,0,0,25,38.0,0.0
44,2.0,152629,13,2.0,0.0,0.0,4.0,1.0,3103,0,40,38.0,1.0
53,4.0,151159,6,3.0,13.0,1.0,4.0,1.0,0,0,99,38.0,0.0
26,2.0,410240,7,4.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
48,2.0,138970,13,2.0,3.0,0.0,4.0,1.0,0,0,45,38.0,1.0
39,2.0,269722,13,2.0,3.0,0.0,4.0,1.0,0,0,70,38.0,0.0
34,2.0,223678,9,4.0,7.0,4.0,0.0,0.0,0,0,32,38.0,0.0
54,5.0,197184,13,2.0,3.0,0.0,4.0,1.0,0,0,38,38.0,0.0
36,2.0,143486,9,2.0,13.0,0.0,4.0,1.0,7298,0,50,38.0,1.0
60,2.0,160625,9,2.0,9.0,0.0,4.0,1.0,5013,0,40,38.0,0.0
50,2.0,140516,9,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0,1.0
48,1.0,85341,13,2.0,9.0,0.0,4.0,1.0,0,0,45,38.0,0.0
35,2.0,108293,10,4.0,0.0,3.0,4.0,0.0,0,2205,40,38.0,0.0
40,4.0,192507,12,0.0,9.0,1.0,4.0,0.0,0,0,50,38.0,0.0
30,2.0,186932,13,2.0,3.0,0.0,4.0,1.0,0,0,70,38.0,0.0
65,4.0,223580,10,2.0,6.0,0.0,4.0,1.0,6514,0,40,38.0,1.0
31,2.0,236861,9,2.0,2.0,0.0,4.0,1.0,0,0,60,38.0,0.0
46,1.0,327886,12,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
62,3.0,197060,11,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,0.0
38,2.0,229180,13,4.0,3.0,4.0,4.0,0.0,0,0,40,4.0,0.0
24,2.0,284317,13,4.0,7.0,3.0,4.0,0.0,0,0,30,38.0,0.0
24,2.0,73514,10,4.0,11.0,1.0,1.0,0.0,0,0,50,29.0,0.0
27,2.0,47907,13,4.0,9.0,1.0,4.0,0.0,0,0,48,38.0,0.0
43,5.0,134782,12,3.0,7.0,4.0,4.0,0.0,0,0,30,38.0,0.0
48,2.0,118831,9,0.0,5.0,4.0,1.0,0.0,0,0,40,34.0,0.0
41,2.0,299505,9,5.0,2.0,1.0,2.0,1.0,0,0,40,38.0,0.0
30,2.0,267161,10,2.0,12.0,5.0,2.0,0.0,0,0,45,38.0,0.0
38,2.0,119177,13,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
45,2.0,327886,15,4.0,9.0,1.0,4.0,1.0,0,0,40,38.0,1.0
45,2.0,187730,13,4.0,9.0,3.0,4.0,1.0,0,0,40,38.0,0.0
55,2.0,109015,10,0.0,0.0,1.0,4.0,0.0,0,0,38,38.0,0.0
46,4.0,110015,4,2.0,3.0,0.0,4.0,1.0,0,0,75,11.0,0.0
24,2.0,104146,13,4.0,9.0,3.0,1.0,1.0,0,0,40,38.0,0.0
31,1.0,50442,10,4.0,0.0,3.0,0.0,0.0,0,0,25,38.0,0.0
35,2.0,57640,9,2.0,2.0,0.0,4.0,1.0,0,0,35,38.0,0.0
37,1.0,333664,10,5.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
29,2.0,224858,10,2.0,9.0,0.0,4.0,1.0,0,0,45,38.0,0.0
56,2.0,290641,13,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
25,2.0,34402,13,4.0,3.0,1.0,4.0,1.0,0,1590,60,38.0,0.0
33,2.0,245378,6,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
44,2.0,179136,9,4.0,11.0,1.0,4.0,0.0,0,0,40,38.0,0.0
21,2.0,116788,9,4.0,2.0,3.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,129699,9,4.0,0.0,1.0,4.0,1.0,0,0,40,38.0,0.0
46,0.0,39606,14,2.0,3.0,0.0,4.0,1.0,0,0,40,8.0,1.0
44,3.0,95150,10,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
63,2.0,102479,13,0.0,3.0,1.0,4.0,0.0,0,0,40,38.0,0.0
44,2.0,199191,9,2.0,0.0,5.0,4.0,0.0,0,0,30,38.0,0.0
31,2.0,229636,10,2.0,2.0,0.0,4.0,1.0,0,0,45,25.0,0.0
26,2.0,53833,10,2.0,3.0,0.0,4.0,1.0,0,0,42,38.0,0.0
37,3.0,27997,9,4.0,13.0,1.0,4.0,1.0,0,0,50,38.0,0.0
33,2.0,111363,13,2.0,2.0,0.0,4.0,1.0,0,0,45,38.0,0.0
38,2.0,107630,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,0.0
26,2.0,134287,11,4.0,11.0,3.0,4.0,0.0,0,0,35,38.0,0.0
46,3.0,283004,11,0.0,3.0,4.0,1.0,0.0,0,0,63,36.0,0.0
24,2.0,33616,9,4.0,7.0,4.0,4.0,0.0,0,0,35,38.0,0.0
47,1.0,121124,14,2.0,9.0,0.0,4.0,1.0,0,0,35,38.0,1.0
27,2.0,188189,10,4.0,12.0,1.0,4.0,0.0,0,0,30,38.0,0.0
46,2.0,106255,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
47,0.0,282830,12,2.0,0.0,0.0,2.0,1.0,0,0,40,38.0,1.0
47,2.0,243904,9,0.0,0.0,4.0,4.0,1.0,0,0,40,15.0,0.0
69,2.0,165017,9,6.0,6.0,4.0,4.0,1.0,2538,0,40,38.0,0.0
32,2.0,131584,9,2.0,11.0,0.0,4.0,1.0,7298,0,40,38.0,1.0
51,2.0,427781,9,2.0,13.0,0.0,2.0,1.0,0,0,40,38.0,0.0
36,2.0,334291,9,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
50,1.0,173224,14,2.0,9.0,5.0,4.0,0.0,0,0,40,38.0,0.0
29,2.0,87507,16,2.0,9.0,0.0,1.0,1.0,0,0,60,18.0,0.0
32,2.0,187560,15,2.0,9.0,0.0,4.0,1.0,3908,0,40,38.0,0.0
27,2.0,204497,6,0.0,13.0,1.0,0.0,1.0,0,0,75,38.0,0.0
60,2.0,230545,4,0.0,0.0,1.0,4.0,0.0,0,0,35,4.0,0.0
31,2.0,118161,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
46,2.0,150499,12,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
40,1.0,96554,9,4.0,0.0,3.0,4.0,0.0,0,0,40,38.0,0.0
39,2.0,288551,10,2.0,2.0,0.0,2.0,1.0,0,0,52,38.0,1.0
69,4.0,104003,4,2.0,11.0,0.0,4.0,1.0,0,0,55,38.0,0.0
54,3.0,124963,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
56,2.0,198388,9,0.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
47,0.0,126204,10,0.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
25,2.0,91709,12,4.0,12.0,1.0,4.0,0.0,0,0,45,38.0,0.0
34,4.0,152109,9,2.0,13.0,0.0,4.0,1.0,0,0,60,38.0,0.0
24,4.0,191954,4,4.0,4.0,3.0,4.0,1.0,0,0,50,38.0,0.0
63,2.0,108097,10,2.0,2.0,0.0,4.0,1.0,10566,0,45,38.0,0.0
29,1.0,289991,14,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,0.0
64,2.0,92115,10,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
44,2.0,320277,13,4.0,9.0,1.0,4.0,1.0,0,0,40,38.0,0.0
26,2.0,33610,9,4.0,2.0,2.0,4.0,1.0,0,0,60,38.0,0.0
36,2.0,168276,6,0.0,7.0,1.0,4.0,0.0,0,0,40,38.0,0.0
55,5.0,175127,13,2.0,0.0,0.0,4.0,1.0,7688,0,38,38.0,1.0
37,2.0,254973,9,2.0,5.0,5.0,4.0,0.0,0,0,40,38.0,1.0
37,2.0,95336,6,4.0,6.0,1.0,4.0,1.0,0,0,65,38.0,0.0
63,2.0,346975,13,2.0,9.0,5.0,4.0,0.0,7688,0,36,38.0,1.0
33,2.0,227282,9,2.0,13.0,0.0,4.0,1.0,0,0,60,38.0,0.0
19,2.0,138153,10,4.0,0.0,3.0,4.0,0.0,0,0,10,38.0,0.0
57,1.0,174132,14,2.0,9.0,5.0,2.0,0.0,0,1977,40,38.0,1.0
31,2.0,182237,12,2.0,11.0,0.0,4.0,1.0,4386,0,45,38.0,1.0
58,1.0,217775,9,2.0,3.0,0.0,4.0,1.0,7298,0,40,38.0,1.0
25,2.0,394503,10,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,0.0
40,2.0,141657,9,0.0,0.0,4.0,4.0,0.0,0,0,40,38.0,0.0
18,2.0,125441,7,4.0,7.0,3.0,4.0,1.0,1055,0,20,38.0,0.0
26,2.0,172230,9,4.0,0.0,1.0,4.0,1.0,0,0,40,38.0,0.0
29,2.0,282944,16,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,1.0
45,1.0,55377,13,2.0,9.0,0.0,2.0,1.0,0,0,40,38.0,0.0
35,5.0,49352,10,4.0,0.0,3.0,4.0,0.0,0,0,38,38.0,0.0
32,2.0,213887,10,0.0,6.0,4.0,4.0,1.0,0,0,45,38.0,0.0
61,4.0,24046,9,6.0,7.0,2.0,4.0,0.0,0,0,40,38.0,0.0
26,5.0,208122,13,4.0,9.0,1.0,4.0,1.0,0,0,15,38.0,0.0
56,2.0,176118,9,2.0,2.0,0.0,4.0,1.0,3103,0,40,38.0,1.0
22,2.0,227994,10,3.0,0.0,3.0,1.0,0.0,0,0,39,38.0,0.0
49,2.0,215389,13,2.0,6.0,0.0,2.0,1.0,0,0,48,38.0,0.0
40,2.0,99434,9,2.0,7.0,5.0,4.0,0.0,0,0,12,38.0,0.0
37,2.0,190964,9,5.0,3.0,3.0,4.0,1.0,0,0,40,38.0,0.0
28,2.0,259840,13,2.0,11.0,0.0,4.0,1.0,0,0,60,38.0,1.0
27,2.0,168827,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
34,3.0,28984,11,0.0,11.0,4.0,4.0,0.0,0,0,40,38.0,0.0
49,2.0,182211,5,2.0,5.0,0.0,4.0,1.0,0,0,45,38.0,0.0
41,2.0,82393,10,4.0,2.0,3.0,1.0,1.0,0,0,40,38.0,0.0
28,2.0,183639,13,4.0,0.0,1.0,4.0,1.0,0,0,21,38.0,0.0
38,2.0,342448,10,2.0,3.0,0.0,4.0,1.0,0,0,55,38.0,1.0
47,5.0,469907,12,2.0,10.0,0.0,4.0,1.0,0,1740,40,38.0,0.0
28,1.0,211920,9,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0,0.0
44,5.0,33658,14,2.0,9.0,0.0,4.0,1.0,7688,0,50,38.0,1.0
41,0.0,34178,13,0.0,9.0,1.0,4.0,1.0,0,0,40,38.0,0.0
50,2.0,400630,15,2.0,9.0,0.0,4.0,1.0,0,0,36,38.0,1.0
73,4.0,161251,9,6.0,2.0,1.0,4.0,1.0,0,0,24,38.0,0.0
21,2.0,255685,10,4.0,7.0,3.0,2.0,1.0,0,0,40,27.0,0.0
38,2.0,199256,9,0.0,0.0,4.0,4.0,0.0,0,0,40,38.0,0.0
47,2.0,221666,10,0.0,12.0,4.0,4.0,0.0,0,0,40,38.0,0.0
52,2.0,145409,10,2.0,13.0,0.0,4.0,1.0,15024,0,60,1.0,1.0
24,2.0,39615,13,4.0,11.0,1.0,4.0,1.0,0,0,45,38.0,0.0
44,2.0,104440,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
27,2.0,151382,4,0.0,6.0,4.0,4.0,1.0,0,974,40,38.0,0.0
61,4.0,503675,10,2.0,11.0,0.0,2.0,1.0,0,0,60,38.0,1.0
58,2.0,306233,13,2.0,11.0,0.0,4.0,1.0,15024,0,40,38.0,1.0
51,2.0,216475,13,4.0,11.0,1.0,4.0,0.0,0,1564,43,38.0,1.0
49,2.0,50748,10,0.0,11.0,4.0,4.0,0.0,0,0,55,8.0,0.0
23,2.0,107190,10,4.0,0.0,3.0,2.0,1.0,0,0,20,38.0,0.0
19,2.0,206874,11,4.0,0.0,3.0,2.0,0.0,0,0,40,38.0,0.0
21,2.0,83141,9,4.0,4.0,1.0,4.0,1.0,0,0,53,38.0,0.0
56,2.0,444089,7,0.0,11.0,1.0,4.0,0.0,0,0,40,38.0,0.0
35,2.0,141896,8,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
37,0.0,33487,10,0.0,12.0,4.0,0.0,0.0,0,0,20,38.0,0.0
41,2.0,65372,16,0.0,11.0,4.0,4.0,0.0,0,0,50,38.0,1.0
30,2.0,341346,7,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,0.0
47,2.0,287480,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
59,3.0,107287,6,6.0,3.0,4.0,4.0,0.0,0,2559,50,38.0,1.0
55,2.0,199067,7,2.0,6.0,0.0,4.0,1.0,0,0,32,38.0,0.0
31,2.0,159737,6,4.0,0.0,4.0,2.0,0.0,0,0,40,38.0,0.0
30,2.0,110643,14,2.0,0.0,0.0,4.0,1.0,4386,0,40,38.0,1.0
24,2.0,117583,13,4.0,3.0,3.0,4.0,1.0,0,0,48,38.0,0.0
49,4.0,43479,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
23,2.0,203003,4,4.0,2.0,1.0,4.0,1.0,0,0,25,10.0,0.0
50,2.0,133963,9,0.0,0.0,4.0,4.0,0.0,0,0,35,38.0,0.0
38,2.0,227794,13,4.0,0.0,1.0,2.0,1.0,0,0,40,38.0,0.0
20,4.0,112137,10,4.0,9.0,2.0,1.0,0.0,0,0,20,34.0,0.0
49,4.0,110457,10,2.0,2.0,0.0,4.0,1.0,0,0,50,38.0,1.0
45,2.0,281565,9,6.0,7.0,2.0,1.0,0.0,0,0,50,34.0,0.0
46,0.0,297906,13,2.0,9.0,0.0,1.0,1.0,0,0,50,38.0,1.0
19,2.0,151506,9,4.0,7.0,3.0,4.0,0.0,0,0,30,38.0,0.0
31,0.0,139455,13,4.0,3.0,3.0,4.0,0.0,0,0,40,4.0,0.0
38,2.0,26987,9,0.0,7.0,4.0,4.0,0.0,0,0,40,38.0,0.0
56,4.0,233312,14,2.0,2.0,0.0,4.0,1.0,0,0,50,38.0,1.0
24,2.0,161092,13,4.0,3.0,3.0,4.0,1.0,0,0,40,38.0,0.0
58,1.0,98361,9,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,0.0
28,2.0,188928,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
22,2.0,164922,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
46,2.0,185673,9,0.0,13.0,1.0,4.0,1.0,0,0,40,38.0,0.0
30,2.0,193598,1,4.0,4.0,1.0,4.0,1.0,0,0,40,25.0,0.0
56,2.0,274111,13,2.0,0.0,0.0,4.0,1.0,0,0,45,38.0,1.0
56,2.0,160932,9,2.0,13.0,0.0,4.0,1.0,0,0,44,38.0,1.0
50,2.0,44368,10,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,0.0
30,2.0,280927,13,4.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
24,2.0,222993,9,4.0,6.0,3.0,4.0,1.0,0,0,40,38.0,0.0
42,0.0,25240,11,0.0,9.0,4.0,0.0,0.0,0,0,40,38.0,0.0
31,4.0,204052,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
46,2.0,169042,6,4.0,7.0,1.0,4.0,0.0,0,0,25,6.0,0.0
31,2.0,104509,13,4.0,11.0,1.0,4.0,0.0,0,0,65,38.0,1.0
38,1.0,185394,13,2.0,9.0,5.0,4.0,0.0,7688,0,40,38.0,1.0
44,1.0,254146,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
55,3.0,227856,13,2.0,3.0,0.0,4.0,1.0,0,2415,50,38.0,1.0
19,2.0,183041,9,4.0,7.0,3.0,4.0,1.0,0,0,20,38.0,0.0
45,2.0,107682,14,0.0,3.0,1.0,4.0,0.0,0,0,40,38.0,1.0
50,3.0,287598,10,2.0,2.0,0.0,4.0,1.0,0,0,70,38.0,0.0
53,2.0,182186,5,2.0,7.0,0.0,4.0,1.0,0,0,40,5.0,0.0
41,3.0,194636,13,2.0,11.0,0.0,4.0,1.0,99999,0,65,38.0,1.0
45,2.0,112305,10,0.0,7.0,4.0,2.0,0.0,0,0,40,38.0,0.0
21,2.0,212661,6,4.0,0.0,1.0,4.0,0.0,0,0,39,38.0,0.0
37,2.0,32709,13,2.0,12.0,5.0,4.0,0.0,0,0,40,38.0,1.0
42,0.0,46366,9,5.0,0.0,4.0,2.0,0.0,0,0,40,38.0,0.0
37,4.0,24106,9,2.0,12.0,0.0,4.0,1.0,0,0,30,38.0,0.0
45,4.0,40666,11,2.0,4.0,0.0,4.0,1.0,0,0,60,38.0,0.0
32,2.0,182975,10,4.0,12.0,1.0,4.0,0.0,0,0,20,38.0,0.0
30,2.0,345122,15,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,0.0
37,2.0,120045,9,0.0,6.0,1.0,4.0,0.0,0,0,56,38.0,0.0
32,2.0,152940,10,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
43,2.0,243580,13,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
46,2.0,182128,14,0.0,9.0,4.0,4.0,0.0,6497,0,50,38.0,0.0
33,2.0,101562,14,4.0,3.0,1.0,4.0,0.0,0,0,40,38.0,0.0
48,2.0,108699,9,4.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
34,2.0,175878,9,2.0,11.0,0.0,4.0,0.0,0,0,40,38.0,0.0
34,1.0,177675,10,4.0,10.0,1.0,4.0,1.0,0,0,50,38.0,1.0
33,2.0,213887,9,0.0,4.0,1.0,4.0,1.0,0,0,40,38.0,0.0
36,2.0,357619,13,2.0,3.0,5.0,4.0,0.0,0,0,60,10.0,0.0
23,2.0,435835,9,4.0,11.0,1.0,4.0,1.0,0,1669,55,38.0,0.0
39,2.0,165799,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,0.0
22,2.0,71469,12,4.0,11.0,3.0,4.0,0.0,0,0,25,38.0,0.0
19,2.0,229745,9,4.0,4.0,3.0,4.0,1.0,0,0,20,38.0,0.0
47,2.0,284916,9,2.0,11.0,0.0,4.0,1.0,7298,0,45,38.0,1.0
46,2.0,28419,11,4.0,13.0,1.0,4.0,1.0,0,0,50,38.0,0.0
47,2.0,26950,14,0.0,11.0,1.0,4.0,0.0,0,0,6,38.0,0.0
47,4.0,107231,16,2.0,9.0,0.0,4.0,1.0,0,0,35,38.0,1.0
52,1.0,512103,10,0.0,13.0,1.0,4.0,0.0,0,0,40,38.0,0.0
38,4.0,245090,5,2.0,2.0,0.0,4.0,1.0,0,0,40,25.0,0.0
58,2.0,314153,9,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
32,2.0,243988,3,2.0,7.0,0.0,4.0,1.0,0,0,40,25.0,0.0
54,4.0,82551,11,2.0,12.0,2.0,4.0,0.0,0,0,10,38.0,0.0
20,2.0,42706,10,4.0,0.0,1.0,4.0,1.0,0,0,25,38.0,0.0
25,2.0,235795,12,4.0,11.0,1.0,4.0,1.0,0,0,48,38.0,0.0
25,4.0,108001,5,4.0,2.0,1.0,4.0,1.0,0,0,15,38.0,0.0
36,5.0,112497,13,0.0,9.0,1.0,4.0,1.0,0,1876,44,38.0,0.0
69,4.0,128206,9,2.0,12.0,0.0,4.0,1.0,0,0,30,38.0,0.0
28,2.0,224634,13,2.0,9.0,5.0,4.0,0.0,0,0,45,38.0,1.0
20,2.0,362999,10,4.0,0.0,3.0,4.0,0.0,0,0,20,38.0,0.0
21,2.0,346693,4,4.0,4.0,4.0,4.0,1.0,0,0,40,38.0,0.0
37,2.0,175759,13,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0,1.0
21,2.0,99199,9,4.0,6.0,3.0,4.0,1.0,0,0,32,38.0,0.0
39,2.0,143445,9,2.0,7.0,2.0,2.0,0.0,0,0,40,38.0,0.0
34,2.0,118710,11,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,1.0
33,1.0,224185,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
47,2.0,118972,9,2.0,13.0,0.0,4.0,1.0,0,0,50,38.0,1.0
29,2.0,165360,11,4.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
48,2.0,38950,9,2.0,12.0,0.0,4.0,1.0,0,0,89,38.0,0.0
42,3.0,277256,16,2.0,9.0,0.0,4.0,1.0,0,1977,60,38.0,1.0
29,2.0,247151,7,0.0,6.0,4.0,4.0,0.0,0,0,40,38.0,0.0
34,2.0,213722,9,4.0,5.0,3.0,4.0,1.0,0,0,40,38.0,0.0
20,2.0,209955,10,4.0,7.0,3.0,4.0,1.0,0,0,25,38.0,0.0
41,2.0,174395,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
45,2.0,138626,10,0.0,3.0,1.0,4.0,1.0,0,1876,50,38.0,0.0
23,2.0,200207,9,0.0,5.0,3.0,4.0,1.0,0,0,44,38.0,0.0
19,2.0,156587,10,4.0,0.0,3.0,4.0,0.0,0,0,38,38.0,0.0
24,2.0,33016,10,4.0,2.0,3.0,4.0,1.0,0,0,40,38.0,0.0
32,2.0,153588,9,0.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
52,2.0,99736,14,0.0,9.0,4.0,4.0,1.0,15020,0,50,38.0,1.0
36,2.0,284166,9,4.0,11.0,4.0,4.0,1.0,0,0,60,38.0,1.0
18,2.0,716066,6,4.0,6.0,3.0,4.0,1.0,0,0,30,38.0,0.0
27,2.0,188519,9,0.0,11.0,3.0,4.0,0.0,0,0,40,38.0,0.0
26,2.0,109080,10,2.0,11.0,0.0,4.0,1.0,0,0,60,38.0,0.0
52,2.0,174421,12,0.0,9.0,4.0,4.0,0.0,0,0,32,38.0,0.0
24,2.0,259351,10,4.0,2.0,4.0,0.0,1.0,0,0,40,25.0,0.0
42,0.0,284403,9,0.0,0.0,1.0,2.0,1.0,0,0,40,38.0,0.0
39,2.0,85319,15,2.0,9.0,5.0,4.0,0.0,7688,0,60,38.0,1.0
20,5.0,340475,10,4.0,0.0,3.0,4.0,0.0,0,0,10,38.0,0.0
35,2.0,170617,9,4.0,6.0,4.0,2.0,0.0,0,0,48,38.0,0.0
54,2.0,94055,13,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
24,2.0,117779,13,4.0,3.0,3.0,4.0,1.0,0,0,40,38.0,0.0
24,2.0,209770,13,4.0,9.0,1.0,4.0,0.0,0,0,8,38.0,0.0
20,2.0,317443,10,4.0,0.0,3.0,2.0,0.0,0,0,15,38.0,0.0
28,2.0,107411,13,4.0,9.0,1.0,4.0,0.0,0,0,35,38.0,0.0
36,4.0,122493,9,2.0,2.0,0.0,4.0,1.0,0,0,47,38.0,0.0
38,2.0,101978,10,5.0,6.0,1.0,4.0,1.0,0,2258,55,38.0,1.0
22,2.0,335453,9,4.0,0.0,1.0,4.0,0.0,0,0,60,38.0,0.0
56,2.0,318329,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
24,2.0,100321,13,2.0,9.0,0.0,4.0,1.0,0,0,45,38.0,0.0
24,4.0,81145,10,4.0,7.0,1.0,4.0,0.0,0,0,75,38.0,0.0
22,2.0,62865,12,4.0,0.0,1.0,4.0,0.0,0,0,40,38.0,0.0
21,2.0,176262,10,4.0,3.0,3.0,4.0,0.0,0,0,30,38.0,0.0
42,2.0,168103,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
41,1.0,208174,14,0.0,9.0,4.0,4.0,0.0,0,0,55,38.0,0.0
19,2.0,188815,9,4.0,7.0,3.0,4.0,0.0,34095,0,20,38.0,0.0
67,4.0,226092,10,2.0,4.0,0.0,4.0,1.0,0,0,44,38.0,0.0
20,2.0,212668,10,4.0,11.0,3.0,4.0,0.0,0,0,30,38.0,0.0
32,2.0,381583,9,2.0,2.0,0.0,3.0,1.0,0,0,40,38.0,0.0
